,similitud,nombre_origin,link_origin,nombre_alternative,link_alternative
262,51,SKINTIFIC Cover All Perfect Cushion UV SPF 35 PA++++ 24H Oil-Control 5 Shades❤ EwaKOS❤,//www.lazada.co.id/products/skintific-cover-all-perfect-cushion-uv-spf-35-pa-24h-oil-control-5-shades-ewakos-i8032592660.html,[READY 7 SHADES] SKINTIFIC Cover All Perfect Cushion,https://shopee.co.id/-READY-7-SHADES-SKINTIFIC-Cover-All-Perfect-Cushion-i.64299569.19155828501
263,51,SKINTIFIC Cover All Perfect Cushion UV SPF 35 PA++++ 24H Oil-Control 5 Shades❤ EwaKOS❤,//www.lazada.co.id/products/skintific-cover-all-perfect-cushion-uv-spf-35-pa-24h-oil-control-5-shades-ewakos-i8032592660.html,[BPOM] SKINTIFIC Cover All Perfect Cushion High Coverage Poreless & Flawless Foundation 24H Long-lasting SPF35 PA++++,https://shopee.co.id/-BPOM-SKINTIFIC-Cover-All-Perfect-Cushion-High-Coverage-Poreless-Flawless-Foundation-24H-Long-lasting-SPF35-PA--i.6692888.22403477341
264,54,SKINTIFIC Cover All Perfect Cushion UV SPF 35 PA++++ 24H Oil-Control 5 Shades❤ EwaKOS❤,//www.lazada.co.id/products/skintific-cover-all-perfect-cushion-uv-spf-35-pa-24h-oil-control-5-shades-ewakos-i8032592660.html,SKINTIFIC Cover All Perfect Cushion High Coverage Poreless&Flawless Foundation 24H Long-lasting SPF35 PA++++,https://shopee.co.id/SKINTIFIC-Cover-All-Perfect-Cushion-High-Coverage-Poreless-Flawless-Foundation-24H-Long-lasting-SPF35-PA--i.734330491.18557370853
265,53,SKINTIFIC Cover All Perfect Cushion UV SPF 35 PA++++ 24H Oil-Control 5 Shades❤ EwaKOS❤,//www.lazada.co.id/products/skintific-cover-all-perfect-cushion-uv-spf-35-pa-24h-oil-control-5-shades-ewakos-i8032592660.html,SKINTIFIC Cover All Perfect Air Cushion High Coverage Poreless&Flawless Foundation 24H Long-lasting SPF35 PA++++,https://shopee.co.id/SKINTIFIC-Cover-All-Perfect-Air-Cushion-High-Coverage-Poreless-Flawless-Foundation-24H-Long-lasting-SPF35-PA--i.457706720.14393518305
266,50,SKINTIFIC Cover All Perfect Cushion UV SPF 35 PA++++ 24H Oil-Control 5 Shades❤ EwaKOS❤,//www.lazada.co.id/products/skintific-cover-all-perfect-cushion-uv-spf-35-pa-24h-oil-control-5-shades-ewakos-i8032592660.html,SKINTIFIC Cover All Perfect Air Cushion High Coverage Poreless&Flawless Foundation 24H Long-lasting SPF35 PA++++ FULL | REFILL,https://shopee.co.id/SKINTIFIC-Cover-All-Perfect-Air-Cushion-High-Coverage-Poreless-Flawless-Foundation-24H-Long-lasting-SPF35-PA-FULL-REFILL-i.9664631.22814323078
267,53,SKINTIFIC Cover All Perfect Cushion UV SPF 35 PA++++ 24H Oil-Control 5 Shades❤ EwaKOS❤,//www.lazada.co.id/products/skintific-cover-all-perfect-cushion-uv-spf-35-pa-24h-oil-control-5-shades-ewakos-i8032592660.html,SKINTIFIC Cover All Perfect Cushion UV SPF 35 PA++++ 24H Oil-Control 5 Shades Long-lasting High Coverage Poreless&Flawless bedak padat Waterproof Foundation Cushion Refill Sweatproof Flawless BB Cushion CC Cushion Makeup,https://shopee.co.id/SKINTIFIC-Cover-All-Perfect-Cushion-UV-SPF-35-PA-24H-Oil-Control-5-Shades-Long-lasting-High-Coverage-Poreless-Flawless-bedak-padat-Waterproof-Foundation-Cushion-Refill-Sweatproof-Flawless-BB-Cushion-CC-Cushion-Makeup-i.250693941.23412837408
268,58,SKINTIFIC Cover All Perfect Cushion UV SPF 35 PA++++ 24H Oil-Control 5 Shades❤ EwaKOS❤,//www.lazada.co.id/products/skintific-cover-all-perfect-cushion-uv-spf-35-pa-24h-oil-control-5-shades-ewakos-i8032592660.html,SKINTIFIC Cover All Perfect Cushion,https://shopee.co.id/SKINTIFIC-Cover-All-Perfect-Cushion-i.134373360.23715166020
269,52,SKINTIFIC Cover All Perfect Cushion UV SPF 35 PA++++ 24H Oil-Control 5 Shades❤ EwaKOS❤,//www.lazada.co.id/products/skintific-cover-all-perfect-cushion-uv-spf-35-pa-24h-oil-control-5-shades-ewakos-i8032592660.html,SKINTIFIC - Cushion Cover All Perfect High Coverage Poreless & Flawless Skin SPF 35 PA++++,https://shopee.co.id/SKINTIFIC-Cushion-Cover-All-Perfect-High-Coverage-Poreless-Flawless-Skin-SPF-35-PA--i.298903609.19967206784
270,53,SKINTIFIC Cover All Perfect Cushion UV SPF 35 PA++++ 24H Oil-Control 5 Shades❤ EwaKOS❤,//www.lazada.co.id/products/skintific-cover-all-perfect-cushion-uv-spf-35-pa-24h-oil-control-5-shades-ewakos-i8032592660.html,SKINTIFIC Cover All Perfect Air Cushion High Coverage Poreless&Flawless Foundation 24H Long-lasting SPF35 PA++++,https://shopee.co.id/SKINTIFIC-Cover-All-Perfect-Air-Cushion-High-Coverage-Poreless-Flawless-Foundation-24H-Long-lasting-SPF35-PA--i.1100917231.22784551940
271,58,SKINTIFIC Cover All Perfect Cushion UV SPF 35 PA++++ 24H Oil-Control 5 Shades❤ EwaKOS❤,//www.lazada.co.id/products/skintific-cover-all-perfect-cushion-uv-spf-35-pa-24h-oil-control-5-shades-ewakos-i8032592660.html,𝐒𝐊𝐈𝐍𝐓𝐈𝐅𝐈𝐂 Cover All Perfect Cushion SPF35 PA++++,https://shopee.co.id/%F0%9D%90%92%F0%9D%90%8A%F0%9D%90%88%F0%9D%90%8D%F0%9D%90%93%F0%9D%90%88%F0%9D%90%85%F0%9D%90%88%F0%9D%90%82-Cover-All-Perfect-Cushion-SPF35-PA--i.324866631.21285700327
272,71,Foundation New Concealer Lameila 3055 Cair Tahan Air 3 WARNA PILIHAN Untuk Makeup Wanita,//www.lazada.co.id/products/foundation-new-concealer-lameila-3055-cair-tahan-air-3-warna-pilihan-untuk-makeup-wanita-i8029400169.html,BISA COD & 100% - Lameila New Concealer Foundation Cair Tahan Air 3 WARNA PILIHAN Untuk Makeup Wanita 3055-OK,https://shopee.co.id/BISA-COD-100-Lameila-New-Concealer-Foundation-Cair-Tahan-Air-3-WARNA-PILIHAN-Untuk-Makeup-Wanita-3055-OK-i.450170719.21651058703
273,71,Foundation New Concealer Lameila 3055 Cair Tahan Air 3 WARNA PILIHAN Untuk Makeup Wanita,//www.lazada.co.id/products/foundation-new-concealer-lameila-3055-cair-tahan-air-3-warna-pilihan-untuk-makeup-wanita-i8029400169.html,BISA COD & 100% - Lameila New Concealer Foundation Cair Tahan Air 3 WARNA PILIHAN Untuk Makeup Wanita 3055-OK,https://shopee.co.id/BISA-COD-100-Lameila-New-Concealer-Foundation-Cair-Tahan-Air-3-WARNA-PILIHAN-Untuk-Makeup-Wanita-3055-OK-i.450170719.21651058703
274,52,Dermacol Make Up Cover Waterproof Foundation spf 30,//www.lazada.co.id/products/dermacol-make-up-cover-waterproof-foundation-spf-30-i8028942198.html,Ultima II Clear White 2-Way Foundation 10g,https://shopee.co.id/Ultima-II-Clear-White-2-Way-Foundation-10g-i.107545994.6538195139
275,50,Dermacol Make Up Cover Waterproof Foundation spf 30,//www.lazada.co.id/products/dermacol-make-up-cover-waterproof-foundation-spf-30-i8028942198.html,Lumecolors HD Full Coverage Ultra Lightweight Foundation Sachet 10ml,https://shopee.co.id/Lumecolors-HD-Full-Coverage-Ultra-Lightweight-Foundation-Sachet-10ml-i.389599982.22353399893
276,50,Dermacol Make Up Cover Waterproof Foundation spf 30,//www.lazada.co.id/products/dermacol-make-up-cover-waterproof-foundation-spf-30-i8028942198.html,Lumecolors HD Full Coverage Ultra Lightweight Foundation Sachet 10ml,https://shopee.co.id/Lumecolors-HD-Full-Coverage-Ultra-Lightweight-Foundation-Sachet-10ml-i.389599982.22353399893
