,competitor_name,country,product_views,product_name_competitor,category_path,brand,list_price_competitor,promo_price_competitor,currency,discount_savings,stock_information,rating,reviews,seller_name,product_description,store_location,match,products_sold,transaction,avg_quality_rating_and_review,avg_accuracy_rating_and_review,total_transaction,list_price_lazada,promo_price_lazada,score,input,error,url_origin
42,Apple SG,Singapore,,iPhone 15 Pro Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'product_name_en': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
43,Apple SG,Singapore,,OtterBox Lumen Series Case with MagSafe for iPhone 15 Pro Max - Green,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,The OtterBox Lumen Series Case with MagSafe adds color and keeps your iPhone 14 Pro Max safe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
44,Apple SG,Singapore,,iPhone 15 Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'product_name_en': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
45,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'product_name_en': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
46,Apple SG,Singapore,,Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,Home>Accessories,Apple,2429,,SGD,,in stock,,,Apple,The new 15‑inch MacBook Air makes room for more of what you love with a spacious Liquid Retina display. Supercharged by the M2 chip and with up to 18 hours of battery life.³,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Pro - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Pro - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
47,Apple SG,Singapore,,Tech21 FlexPro for iPhone 15 Pro (MagSafe compatible),Home>Accessories,Apple,79.7,,SGD,,in stock,,,Apple,"The Tech21 FlexPro is our most advanced case, and takes sustainable impact protection to the max, boasting an impressive 6m (20ft) FlexShock™ multi-drop protection. Buy now on apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
48,Apple SG,Singapore,,Tech21 FlexQuartz for iPhone 15 Pro Max (MagSafe compatible) - Cherry Blossom,Home>Accessories,Apple,69.6,,SGD,,out of stock,,,Apple,"The Tech21 FlexQuartz for iPhone 15 Pro Max is our most advanced impact-protected clear case, and doesn’t compromise your style for protection. Buy online now at apple.com",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Tinh chất Midnight Blue Youth Activating Drop Klairs 20Ml', 'product_name_en': 'Tinh chất Midnight Blue Youth Activating Drop Klairs 20Ml', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
49,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'product_name_en': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
50,Apple SG,Singapore,,iPhone FineWoven Wallet with MagSafe - Taupe,Home>Accessories,Apple,89.8,,SGD,,in stock,,,Apple,Keep your ID and credit cards close with a taupe FineWoven Wallet with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
51,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Light Blue,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the light blue Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'product_name_en': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
52,Apple SG,Singapore,,Belkin Car Vent Mount for iPhone,Home>Accessories,Apple,44.4,,SGD,,in stock,,,Apple,"The Belkin Car Vent Mount provides a safe, hands-free way to use your iPhone in the car. Buy now at apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Nokia 105 DS Pro 4G', 'product_name_en': 'Nokia 105 DS Pro 4G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
53,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Pink,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the pink Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
54,Apple SG,Singapore,,iPhone 15 Pro Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'product_name_en': 'Kem dưỡng nâng cơ ngừa lão hóa Skincode Cellular Day Cream SPF 15 50ml - MS 5015', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
55,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'product_name_en': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
56,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Light Blue,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the light blue Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'product_name_en': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
57,Apple SG,Singapore,,Tech21 FlexPro for iPhone 15 Plus (MagSafe Compatible),Home>Accessories,Apple,79.7,,SGD,,in stock,,,Apple,"The Tech21 FlexPro is our most advanced case, and takes sustainable impact protection to the max, boasting an impressive 6m (20ft) FlexShock™ multi-drop protection. Buy now on apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
58,Apple SG,Singapore,,iPhone FineWoven Wallet with MagSafe - Evergreen,Home>Accessories,Apple,89.8,,SGD,,in stock,,,Apple,Keep your ID and credit cards close with a green FineWoven Wallet with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Plus - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
59,Apple SG,Singapore,,iPhone 15 Pro Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'product_name_en': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
60,Apple SG,Singapore,,iPhone SE Silicone Case - (PRODUCT)RED,Home>Accessories,Apple,49.45,,SGD,,in stock,,,Apple,Give your iPhone SE stylish protection with the new red Silicone Case. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 13 - VN/A Authentic Product', 'product_name_en': 'iPhone 13 - VN/A Authentic Product', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
61,Apple SG,Singapore,,iPhone 15 Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
62,Apple SG,Singapore,,Tech21 FlexPro for iPhone 15 Pro Max (MagSafe Compatible),Home>Accessories,Apple,79.7,,SGD,,in stock,,,Apple,"The Tech21 FlexPro is our most advanced case, and takes sustainable impact protection to the max, boasting an impressive 6m (20ft) FlexShock™ multi-drop protection. Buy now on apple.com.",Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Pro - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Pro - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
63,Apple SG,Singapore,,Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,Home>Accessories,Apple,1959,,SGD,,in stock,,,Apple,The new 15‑inch MacBook Air makes room for more of what you love with a spacious Liquid Retina display. Supercharged by the M2 chip and with up to 18 hours of battery life.³,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Masstel Izi 15 4G', 'product_name_en': 'Masstel Izi 15 4G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
64,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
65,Apple SG,Singapore,,Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Starlight,Home>Accessories,Apple,1489,,SGD,,in stock,,,Apple,The new 15‑inch MacBook Air makes room for more of what you love with a spacious Liquid Retina display. Supercharged by the M2 chip and with up to 18 hours of battery life.³,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Samsung Galaxy M14 4GB+64GB 5G', 'product_name_en': 'Điện thoại Samsung Galaxy M14 4GB+64GB 5G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
66,Apple SG,Singapore,,iPhone 15 Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh POCO X6 Pro 5G', 'product_name_en': 'Điện thoại thông minh POCO X6 Pro 5G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
67,Apple SG,Singapore,,JOBY TelePod Mobile All-in-One Tripod for iPhone,Home>Accessories,Apple,99.9,,SGD,,in stock,,,Apple,The JOBY TelePod Mobile telescoping tripod gives you maximum flexibility for your iPhone photography. Also functions as a handgrip and selfie stick. Buy online now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Samsung Galaxy A05s 4GB/128GB', 'product_name_en': 'Điện thoại Samsung Galaxy A05s 4GB/128GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
68,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
69,Apple SG,Singapore,,iPhone 15 Silicone Case with MagSafe - Pink,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 great protection and a faster wireless charge with the pink Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'product_name_en': 'Điện thoại Tecno SPARK 20 Pro Plus (8+8)GB /256GB', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
70,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Pink,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the pink Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh POCO X6 Pro 5G', 'product_name_en': 'Điện thoại thông minh POCO X6 Pro 5G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
71,Apple SG,Singapore,,iPhone 15 Plus Silicone Case with MagSafe - Sunshine,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Plus great protection and a faster wireless charge with the yellow Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh POCO X6 Pro 5G', 'product_name_en': 'Điện thoại thông minh POCO X6 Pro 5G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
72,Apple SG,Singapore,,Refurbished 15-inch MacBook Air Apple M2 Chip with 8‑Core CPU and 10‑Core GPU - Midnight,Home>Accessories,Apple,2429,,SGD,,in stock,,,Apple,The new 15‑inch MacBook Air makes room for more of what you love with a spacious Liquid Retina display. Supercharged by the M2 chip and with up to 18 hours of battery life.³,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
73,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Pink,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the pink Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'product_name_en': 'Điện thoại thông minh Xiaomi 14 (12+256GB)', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
74,Apple SG,Singapore,,Tech21 FlexQuartz for iPhone 15 Pro (MagSafe compatible) - Cherry Blossom,Home>Accessories,Apple,69.6,,SGD,,out of stock,,,Apple,"The Tech21 FlexQuartz for iPhone 15 Pro is our most advanced impact-protected clear case, and doesn’t compromise your style for protection. Buy online now at apple.com",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Tinh chất Midnight Blue Youth Activating Drop Klairs 20Ml', 'product_name_en': 'Tinh chất Midnight Blue Youth Activating Drop Klairs 20Ml', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
75,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Soft Mint,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the green Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'product_name_en': 'iPhone 15 Pro Max - Hàng Chính Hãng VN/A', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
76,Apple SG,Singapore,,iPhone 14 Pro Silicone Case with MagSafe - (PRODUCT)RED,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 14 Pro great protection and a faster wireless charge with the red Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'iPhone 13 - VN/A Authentic Product', 'product_name_en': 'iPhone 13 - VN/A Authentic Product', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
77,Apple SG,Singapore,,Tech21 FlexQuartz for iPhone 15 Plus (MagSafe compatible) - Cherry Blossom,Home>Accessories,Apple,69.6,,SGD,,out of stock,,,Apple,"The Tech21 FlexQuartz for iPhone 15 Plus is our most advanced impact-absorbing clear case, and doesn’t sacrifice style for protection. Buy online now at apple.com",Singapore,Yes,,Online,,,,,,,"{'product_name': 'Tinh chất Midnight Blue Youth Activating Drop Klairs 20Ml', 'product_name_en': 'Tinh chất Midnight Blue Youth Activating Drop Klairs 20Ml', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
78,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Light Blue,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the light blue Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Điện thoại thông minh POCO X6 Pro 5G', 'product_name_en': 'Điện thoại thông minh POCO X6 Pro 5G', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
79,Apple SG,Singapore,,iPhone 15 Pro Max Silicone Case with MagSafe - Pink,Home>Accessories,Apple,75.65,,SGD,,in stock,,,Apple,Give your iPhone 15 Pro Max great protection and a faster wireless charge with the pink Silicone Case with MagSafe. Buy now at apple.com.,Singapore,Yes,,Online,,,,,,,"{'product_name': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'product_name_en': 'Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store]', 'brand': '', 'sku': ''}",,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html
